ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
793,166179,[Severe exposure to environmental lead in a child population in Antofagasta Chile],nan,Exposicion severa a plomo ambiental en una poblacion infantil de Antofagasta Chile.,nan,0034-9887,128,9.026691322154509,1/1/00,221-32,{I. DelgadoJ. Vega}
794,740811,nan,nan,Critical Care Nurse,nan,nan,180.56131655551948,5,1/13/01,18-31 14p,
795,379577,Monitoring of fluid changes in hospitalized Malnourished Guatemalan children using bioelectrical impedance spectroscopy (BIS).,eng,Applied radiation and isotopes : including data instrumentation and methods for use in agriculture industry and medicine,nan,nan,192.4018623473908,5,5$/1/98,615-7,{C PithanM MazariegosN W SolomonsP F_rst}
796,658981,nan,eng,Journal of clinical epidemiology,J Clin Epidemiol,1878-5921,208.95406182046307,53.42066545658685,1%/12#/12,1257-66,{Martijn W HeymansTobias van den BergHan J R AnemaLieke van OortBart W KoesArianne P VerhagenRiekie H C W de Vet}
797,215650,nan,pt,nan,nan,nan,3,2,nan,Aug-91,{Ronaldo FazziAna Estela HaddadMaria Salete Nahs Pires Corr_a}
798,,A cadaver model to evaluate the accuracy and reproducibility of plain radiograph step and gap measurements for intra-articular fracture of the distal radius.,eng,J Hand Surg Am,The Journal of hand surgery,0363-50??23,,,1/4/09,nan,{Jeff KnightJeffery M SmithThomas E TrumbleWren V McCallister}
799,892609,13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications DS-RT 2009,nan,nan,nan,nan,0,0,nan,nan,
800,366275,A systematic review on the application of cardiovascular risk prediction models in pharmacoeconomics with a focus on primary prevention.,eng,European journal of preventive cardiology,Eur J Prev Cardiol,2047-4881,61.11217466842949,2,1/12/08,42-53,{Maarten J PostmaPetros PechlivanoglouJelena Stevanovic}
801,513630,Pan-Canadian stu$dy of mammography screening and mortality from breast cancer.,eng,Journal of the National Cancer Institute,J. Natl. Cancer Inst.,1460-2105@@,,11,1/??14/11$,nan,{Jennifer PayneRukshanda AhmadGregory DoyleNorm PhillipsAnna M ChiarelliChristine WilsonKa%thleen DeckerAndrew ColdmanBin ZhangJacques Brisson}
802,605423,Alcohol-related morbidity and mortality.,nan,Alcohol Research & Health,nan,1535-7414,27,1,1/3/01,39-51,{J_rgen RehmGerhard GmelMaurizio TrevisanChristopher T Sempos}
803,2128841.4233228653,nan,eng,nan,nan,nan,16,0,nan,186-192,
804,733752,Eliciting relative preferences for two methods of colorectal cancer screening,English,nan,nan,0961-5423%$,14,2,1/5/@@01,124-31,
805,252118,Bilingual speech: $Bilateral control?,nan,Brain and Language,nan,nan,15,1,1/1$/82,125-142,{H.M. SussmanP. FranklinT. Simon}
806,903817,Tiao-She nursin??g of traditional Chinese medicine for mild cognitive disorder: An assessment of clin??ical evidence,nan,Chin. J. Evid.-Based Med.,nan,1672-2531,,3,nan,346-352,{Li X.-H.Li G.-C.Xie Y.-L.Shang H.-C.Chi K.-L.Jin Y.-H.}
807,80799,One-pot semisynthesis of exon 1 of the Huntingtin protein: new tools for elucidating the role of posttranslational modifications in the pathogenesis of Huntington's disease.,nan,nan,Angew. Chem. Int. Ed. Engl.,nan,192.48044530775192,7,10/14/02,1928-33,{Annalisa AnsaloniJae Sun JeongFrancesco Simone RuggeriGiovanni DietlerZhe-Ming WangHilal A Lashuel}
808,385163,Pathophysiology of paradoxical embolism: evaluation of the role of interatrial septum anatomy based on the intracardiac echocardiography assessment of patients with right-to-left shunting.,eng,Cardiology in the young,Cardiol Young,1467-1107,91.89290788022385,5.6429142834264105,1/15/01,47-55,{Gianluca RigatelliPaolo CardaioliMassimo GiordanAshesh BuchLaura OlivaDobrin VassilievAravinda NanjiundappaFabio Dell'Avv#ocataRamesh DaggubatiDario Adami}
809,,Impact of physical abuse on adulthood depressive symptoms among women.,nan,Issues Ment Health Nurs,nan,1096-4673,29,,1/8/03,nan,{Hanan Al-ModallalAnn PedenDebra Anderson}
810,164721,[The microclimate of apartments and its hygienic norms],nan,Das Mikorklima der Wohnungen und sei$ne hygieni#sche Normierung.,nan,0049-8610,44.75666641748388,47.33539900333794,1/@@1/$67,756-60,{M. S. Goromossow}
811,730721,Prediction Study of Complicati#ons After Sev%ere Trauma,nan,nan,nan,nan,0,0,#1/12/01,nan,{NCT01713205 }
812,439302,American Society of Clinical Oncology clinical practice guideline update on the use of pharmacologic interventions including tamoxifen raloxifene and aromatase inhibition for breast cancer risk reduction.,nan,nan,nan,nan,0,0,nan,nan,
813,410748,Preliminary validity and reliability of a Thai Ber@@lin questionnaire in stroke# patients,English,nan,nan,nan,7,0,1/14/01,348,
814,133777,nan,@@eng,nan,Acta Clin Belg,1784-3286,61,4,1/6/07,161-5,{P GrardJ MontesantiP LepageM M Massin}
815,775428,Organization of ribosomes and nucleoids in escherichia coli cells during growth and in quiescence,nan,Journal@@ of Biological Chemis$try,nan,0021#-9258,289,16,1/14/01,11342-11352,{K. Pe%iskerB. SinghS. Sanya@@lQ. ChaiX. GeN. MetzendorfS. Dasgupta}
816,497593,Ventricular arrhythmias in the North American multidisciplinary study of ARVC: predictors characteristics and treatment,eng,nan,nan,nan,64,0,1/14/01,1$19-125#,{N. A. Mark EstesScott McNittWojciech ZarebaBronislava PolonskyDouglas LaidlawMark S. LinkFrank MarcusKathleen Gear}
817,,Maxillofacial metastases: a retrospective review of one %institution's ??15-year experience,English,Journal of Oral & Maxillofacial Surgery,nan,nan,71,4.021682531013308,nan,nan,{R. A. OrdA. SalamaR. MovahedS. A. McClure}
818,1369983.662249629,Precocious and delayed sexual development in children,English,Acta Endocrin%olog%ica. Supplementum,Acta Endocrinol Suppl (Copenh),0300-9750,288,0,$1/1/88#,66-76,{B. T. #Rudd}
819,161290,Premature androgenic alopecia and insulin resistance. Male equivalent of polycystic ovary syndrome?,eng,nan,nan,nan,39,0,nan,127-31 ST  - Premature androgenic alopecia and insulin resistance. Male equivalent of polycystic ovary sy$ndrome?-,{L. StarkaJ. VrbikovaM. DA  - Dec DP  - Nlm ET  - 2006/03/24 HillM. DuskovaI. Cermakova}
820,746312,Pancytopenia : A rare presentation of legionella pneumonia,nan,Crit. Care Med.#,nan,0090-3493,41,40.90150690232621,nan,??A326,
821,191138,Mold contamination in a controlled hospital environment: a 3-year surveillance in southern Italy,nan,nan,nan,nan,14,0,1/14/01,nan,{C. CorettiC. NapoliG. LoveroM. T. MontagnaG. CaggianoG. ScarafileO. de Giglio}
822,,Effect of (D)-fagomine on excreted Enterobacteria and weight gain in rats fed a high-fat high-sucrose diet.,e%n#g,Obesity (Silver Spring Md.),nan,1930-739X,22,4,1/14/04,@@976%-9,
823,193292,#CSM2004 best platform,nan,nan,nan,nan,14.652687974056567,0,1/4/01,nan,{NULL}
824,91852,The importance and important limitations of ultrasound imaging for evaluating thyroid nodules.,eng,JAMA internal medicine,nan,2168-6114,173,19,10/28/13,1796-7,??{David CooperErik K@@ Alexander}
825,663526,Blood 25-hydroxyvitamin D concentration and hypertension: a meta-analysis.,eng,nan,J. Hypertens.,1473-5598,,4,1/11/04,636-45,{Susanna C LarssonAnn BurgazAlicja WolkNicola Orsini}
826,,CT features of pulmonary arterial hypertension and its major subtypes: a systematic CT evaluation of 292 patients from the ASPIRE Registry.,eng,Thorax,Thorax,1468-3296,70,,1/15/04,382-7,
827,1266,Clinical effect observation of fule cream to cure dermatitis eczemal,nan,nan,nan,nan,14,14,1/8/01,65-68#-$,
828,,A randomized controlled trial of the effects of vitamin D on muscle strength and mobility in older women with vitamin D insufficiency.,eng,Journal of the American Geriatrics Society,J Am Geriatr Soc,1532-5#415,58,11,1/10/11,Aug-63,{Amanda DevineNicole Austi@@nRichard L PrinceKun ZhuDavid Bruce}
829,1634069.9118082435,Sleep and sleep disorders in the hospital,English,nan,nan,nan,141,,1/12/01,1337-45,{S. B. VenkateshiahN. A. Collop}
830,382297,Doppler-derived flow @@pattern in the descending aorta does not predict systemic to pulmonary arterial collateral flow in patients with single ventricle palliation: a cross-sectional study.,eng,nan,World J Pediatr Congenit Heart Surg,2150-136X,6,8.559464759727545,1/15/04,nan,{Mark A FogelMichael V Di MariaMatthew A HarrisMeryl S CohenKevin K Whitehead}
831,414396,Sleep-disordered breathing associated with long-term opioid therapy,English,nan,nan,nan,123,2,1/3/01,63??2-??9,{T. V. ClowardJ. M. WalkerS. RhondeauR. J. Farney}
832,635082,nan,eng,CANCER,nan,0008-543X,103,8,4/15/@@05,1652-8,{Nobuhiko EmiMasamitsu YanadaTomoki NaoeKeitaro Matsuo}
833,446599,[Case management for moderate-need patients and recovery: what can we learn from experime%ntal and quasi-experimental studies?]. [Review] [French],nan,nan,nan,nan,,0,nan,nan,{NULL}
834,376525,Considerations for the diagnosis and treatment of testosterone deficiency in elderly men.,eng,The American journal of medicine,nan,1555-7162,120,10,1/7/10,835-40,
835,2393599.169586819,A comparison of early gastric and post-pyloric feeding in critically ill patients: a meta-analysis.,e?@@?ng,Intensive care medicine,nan,0342-4642,32,5,nan,##639-49,{Kwok M HoGeoffrey J DobbSteven A R Webb}
836,153797,Definitive radiotherapy for T1 glottic squamous cell carcinoma: a 15-year Cruces University Hospital experience,nan,nan,nan,nan,,,1/13/01??,925-31,{Martinez-Indart LCacicedo Jdel HoyoGomez-Iturriaga ACasquero FLopez J LBilbao %PO }
837,470179,Comparison of methods for defining prevalent vertebral deformities: the Study of Osteoporotic Fractures.,eng,Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,J. Bone Miner. Res.,nan,10,6,6/1/95,890-902,{M C NevittL PalermoH K GenantR San ValentinD M BlackR EpsteinS R Cummings}
838,50545.52871766886,Children are pharmaco-therapeutic orphans.,%eng@@,Pediatric allergy and immunology : official publication of the European Society of Pediatric Allergy and Immunology,Pediatr Allergy Immunol,1399-3038,21,2,1/10/03,249-50,
839,294719,Prehospital hypertonic saline resuscitation attenuates the activation and promotes apoptosis of neutrophils in patients with severe traumatic brain injury.,nan,Shock (Augusta Ga.),Shock,1540-0514,40,5,1/13/11,366-74,{David B HoytSandro B RizoliAndrew J BakerEileen M BulgerWolfgang G JungerJoseph CuschieriShawn G RhindPang N Shek}
840,138219.51421141627,Value of intravenous cholangiography prior to laparoscopic cholecystectomy,eng,nan,nan,nan,23,0,1/1/99,693-6; discussion 697 ST  - Value of intravenous cholangiography prior to laparoscopic cholecystectomy-,{S. TruongK. H. TreutnerM. JansenC. SchravenV. DA  - Jul DP  - NLM ET  - 1999/07/03 SchumpelickJ. Neuerburg}
841,455697,Systematic review of occupational engagement and health outcomes among community-dwelling older adults,nan,nan,nan,nan,,0,nan,nan,{NULL}
842,518335,Fractional %flow reserve f$or guiding PCI.,e%ng,The New England journal of medicine,nan,nan,360,19,7/9/05@@,2024; author reply 2026-7,{Somjot S BrarWilliam A Gray}
843,503528,Difference i??n postural control between patients with functional and mechanical ankle instability,e??ng,Foot Ankle Int,Foot & ankle international,1071-1007 (Print) 1071-1007,,10,1/14/01,1068-1074,
844,503354,Early ankle mobilization Part I: The immediate effect on acute lateral ankle sprains (a randomized clinical trial),nan,Military Medicine,nan,nan,159,1,1/1/94,15-20,{J R DettoriB D ??Pearson$C J BasmaniaW M Lednar}
845,176844,Importance of Arsenic and pesticides in epidemic chronic kidney disease in Sri Lanka,nan,nan,nan,nan,15,0,1/14/01,nan,{C. JayasumanaR. GajanayakeS. Siribaddana}
846,,Chiropractic$ vertebral subluxations#,English,Focus on Alternative and Complementary Therapies,nan,nan,15,1,1/10/01,13-14#,{S. Homola}
847,250975,Effect of infliximab on the healing of intestinal anastomosis. An experimental study in rats.,eng,Int J Surg,International journal of surgery (London England),1743-9159,44.85145354009386,53.23204911527256,1/14/01,969-75,{Konstantinos NastosKonstantinos EvangelouMarilena PapaioannouJohn VlachogiannakosMaria GazouliApostolos PapaloisChristos ZeglinasIoannis PapaconstantinouPanagis LykoudisCharalampos TzathasAnneza Yiallourou}
848,37173,How to appraise the effectiveness of treatment,nan,nan,nan,nan,104.6320347185815,0,1/11/01,525-531 ST  - How to appraise the effectiveness of treatment-,
849,2378547.191745704,nan,eng,Ann Rheum Dis,Annals of the rheumatic diseases,Mar-67,66,10,nan,1296-304,{E H ChoyD L ScottP A ScottG H KingsleyC M Smith}
850,302179,nan,nan,nan,nan,nan,,0,1/11/01,3224,{Beth Anne Clavenna-Deane}
851,627882,Is there evidence that barrier membranes prevent bone resorption in autologous bone grafts during the healing period? A systematic review.,eng,International Journal of Oral & Maxillofacial Implants,nan,0882-2786,22,3,nan,390-8,{Ruud R M BosGerry M RaghoebarPepijn F M GielkensBoudewijn Stegenga}
852,264151,#Recognizing naming and?? measuring a family intensive care unit syndrome,nan,nan,nan,nan,11,3,1/14/01,435-441,
853,711975,Association of diet exercise and smoking modification with risk of early cardiovascular events after acute coronary syndromes.,nan,Circulation,nan,22-Sep,,18.97416664462299,2/16/10,750-#7#58 9p,{Yusuf SFox KAChow CKAnand SSJolly SRao-Melacini P}
854,60726.07265023955,Retrovirus-mediated WASP gene transfer corrects Wiskott-Aldrich syndrome T-cell dysfunction.,nan,Human gene therapy,Hum. Gene Ther.,1@@??043-0342,13,53.53353646832267,10/2/06,1??039-4#6,{G Jaya#shree JagadeeshDa$vid L NelsonTaizo WadaFabio Candotti}
855,564924,Complication rate of endosonography (endobronchial% and endoscopic ultrasound): a systematic review.,eng,Respiration; international review of thoracic diseases,#Respirati??on,1423-0356,87,19.862985688132984,1/14/01,343%@@-51,{A van BredaM $@@B von BartheldJ T Annema}
856,364080,nan,eng,nan,nan,nan,,,1/1/88,330-7,
857,3743220.044022792,The Antiseptic Efficacy and Tolerability of Lavasept 0.04% on Acute Traumatic Wounds,nan,nan,nan,nan,0,0,nan,nan,
858,356635,Determinants of arterial wall remodeling during lipid-lowering therapy: serial intravascular ultrasound observations from the Reversal of Atherosclerosis with Aggressive Lipid Lowering Therapy (REVERSAL) trial,nan,$Circulation,Circulation,22-Sep,113,,1/6/01,2826-34,
859,272721,nan,nan,Pediatrics,nan,nan,,5,1/9/01,1325-1332,{A. M. HibbsD. M. B#lackJ. A. F. ZupancicA. CnaanP. L. BallardS. R. WadlingerL. PalermoW. E. TruogR. A. Ballard}
860,979725,nan,nan,nan,nan,nan,18,,1/15/01,A176,{R. ArabyatD. W. Raisch}
861,470615,Can we improve the follow up of asthmatic patients with asthma educational program (PAMA)? [Abstract],nan,European respiratory journal,nan,nan,183.43571700626617,0,1/14/%01,P3021%,
862,71351,Differential dendritic cell-mediated activation and functions of invariant NKT-cell subsets in oral cancer.,E$NG,Oral diseases,Oral Di??s$,1601-0825$,-1,-1,3/22/14,nan,{Nk ShuklaSn DasP GaurAk Singh}
863,793299,[Use of probiotics and prebiotics in infant formulas].,spa,Prediccion de la masa muscular apendicular esqueletica basado en mediciones antropometricas en Adultos Mayores Chilenos.,nan,1699-5198,31,-1,nan,Jul-72,{Venancio Mart_nez Surez}
864,673560,[Postacute care].,spa,Tratamiento antibiotico intravenoso domiciliario del absceso hepatico: seguridad eficacia y factores pronosticos de reingreso hospitalario.,nan,0025@@-77%53,143,,7/14/07,29-33,{Margarita Admetlla FalguerasJosep Fust Sugraes}
865,258181,Internet-delivered exposure and mindfulness based therapy f%or irritable bowel syndrome--a randomized controlled tri$al,English,nan,nan,nan,48,6,1/10/01,531-9,{Perjohan LindforsLiselotte JanssonBrjann LjotssonLisa FalkErik HedmanChristian RuckAmanda Wibron VesterlundSergej AndreewitchNils LindeforsGerhard AnderssonTimo Hursti}
866,11709,Sleep-related nighttime crying (yonaki) in Japan: a community-based study.,eng,Pediatrics,Pediatri#cs,1$098-4275$,115,1,1/5/01,217-24,{Michio FukumizuMarie J HayesMakiko KagaJun Kohyama}
867,603381,WITHDRAWN: Zinc for the common cold.,eng#,Cochrane Database Syst. Rev.,nan,1#469-493X@@,-1,3,1/6/01,nan,{I Ma@@rshall}
868,570263,Successful treatment with a rituximab-based regimen of a splenic marginal zone lymphoma with villous lymphocytes in a very frail patient on maintenance dialysis.,eng,Cancer chemotherapy and pharmacology,Cancer Chemother. Pharmacol.,1432-0843,63,4,nan,759-60,{Andrea TendasPaolo de FabritiisMarco GiovanniniDaniela PiccioniRoberto PalumboAlessio Pio PerrottiLuca CupelliTeresa DentamaroLaura ScaramucciPasquale Niscola}
869,,In this issue,nan,nan,nan,nan,40,7,1/10/01,nan,{NULL}
870,149836,Exe@@rcise-induced changes of the upper extremity in chronic stroke survivors,eng,nan,nan,nan,12,0,1/??5/01,58-68 ST  - Exercise-induced changes of the upper extremity in chronic stroke survivors-,{P. KludingS. A. DA  - Winter DO  - 10.1310/let5-xnby-98q6-q8tg DP  - NLM ET  - 2005/03/01 Billinger}
871,813023,Respiratory syncytial virus prophylaxis: cost-effective analysis in Argentina (Structured abstract),nan,nan,nan,nan,,4,nan,287??-2??91,{G. BauerE. LaffaireL. BouzasC. Gi#lliL. NovaliS. P. RodriguezD. FarinaH. Gonzalez}
872,2808581.5967765553,nan,eng,nan,nan,2044-6055,4,5,%1/$14/01,e00$#4623,
873,,Sex differences in pain.,eng,The Behavioral and brain sciences,Behav Brain Sci,0140-525X,20,3,nan,371-80; discussion 435-513,{K J B$erkley}
874,121133,Preoperative radiotherapy for esophageal carcinoma,eng,nan,nan,nan,,4,1/5/01,nan,
875,82486,Robotic surgery in gynecology.,eng,nan,Arch. Gynec??ol. Obstet.,nan,289,1,nan,6??$-May,{Axel SchindelhauerPauline Wimberge%r}
876,136032,Cost-utility analysis of osteopathy in primary care: results from a pragmatic randomized controlled trial,eng,nan,nan,nan,21,0,1/4/01,643-50 ST  - Cost-utility analysis of osteopathy in primary care: results from a pragmatic randomized controlled trial-,{D. RussellP. LinckR. HibbsI. RussellR. MuntzN. H. WilliamsB. C1  - Frn RCT-s_kningen CN  - Pubmed DA  - Dec DO  - 10.1093/fampra/cmh612 DP  - NLM ET  - 2004/11/09 HounsomeR. T. EdwardsC. Wilkinson}
877,131606,The cost of de#pression-complicated alcoholism: @@health-care utilization and treatment effectiveness,eng,nan,nan,nan,81.8901701105797,0,nan,nan,{E. M. CN  - PubMed DA  - Summer DP  - NLM ET  - 1993/07/01 BohligJ. A. Scott-LennoxR. D. Lennox}
878,448384,Are birth kits a good idea? A systematic review of the evidence.,nan,nan,nan,nan,0,0,nan,nan,{NULL}
879,,Differential functional connectivity within an emotion regulation %neural network among individuals resilient and susceptible to the depressogenic effects of early life stress.,eng,P$sychological medicine,P??sychol Me%d,14%69-89#78,43,3,1/13/03,nan,{J M CislerT MletzkoC D KiltsS TripathiG A JamesX P HuC HeimC B Nem??e#roffH S Mayberg}
880,622636,nan,eng,Academic Medicine: Journal Of The Association Of American Medical Colleges,nan,1040$-2446,76,5,1/1/05,3073.2782774165435,{L N Meurer}
881,383881.7871584165,Obesity from cradle to grave.,eng,nan,nan,nan,27,6,1/3%/06,722-7#,{T ForsnJ ErikssonC OsmondD Barker}
882,252990,Effects on prolongation of Bazett__s corrected QT interval of seven second-generation antipsychotics in the treatment of schizophrenia: A meta-analysis,nan,Journal of Psychopharmacology,nan,nan,25,5,1/11/01,646-666,
883,861475,Cost-effectiveness of pharmacological and psychosocial interventions for schizophrenia (Structured abstract),nan,Cost Effectiveness and Resource Allocation,nan,1478-7547 (electronic),45.266620969230694,1,1/11/01,nan,{P. PhanthunaneM. BertramH. WhitefordT. Vos}
884,503159,nan,nan,Nippon Seikeigeka Gakkai zasshi,nan,nan,,1,1/1/89,146-160,{E Fujimaki}
885,325081,nan,nan,Basic Rights: Subsistence Affluence and U.S. Foreign Policy,nan,nan,0,0,1/1/96,nan,{H. Shue}
886,,Chronic heart failure: Current guideline recommendations and innovations. [German],German,nan,nan,nan,56,,1/15/01,791-802,
887,315951,[Procalcitonin as an early marker of sepsis],nan,nan,nan,nan,55,6,nan,650-4,{O. ThuemerS. G. SakkaE. Huttemann}
888,98479,The ROX coupler: Creation of a fixed iliofemoral arteriovenous anastomosis for the treatment of systemic arterial hypertension exploiting the physical properties of the arterial vasculature.,ENG%,Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions,Catheter Cardiovasc Interv,1522-#726%X,-1,-1,nan,nan,
889,673307,nan,eng,PLoS One,PloS one,1932-6203,8,7,1/13/01??,e70858,{Zhigang ChenMinyue JiaXiaoying ZhaoXin He}
890,730754,Preoperative% administrat??ion of tramadol continuous infusion reduces postoperative morphine requirements in patients undergoing surgery following femur fracture,English; ABSTRACT LANGUAGE:English,nan,nan,nan,0,0,1/9/01,718.4016619755682,{Anastasiou MTzortzopoulou AEmexidis TKoudouna EPouliou AVasilas N}
891,953002,A re-appraisal of screening for colour vision impairments,nan,Child: Care Health & Development,nan,0305-1862,23,5,1/1/97,391-398,{D. M. B. HallE. Holroyd}
892,246067,Comparison of different distal radius dorsal and volar fracture fixation plates: a biomechanical study,eng,J Hand Surg Am,The Journal of hand surgery,0363-50??23,28,5.298169286190891,1/3/01,94-104,{M. A. ShahS. F. ViegasR. P. MorrisR. M. PattersonD. Osada}
893,161814,Polycystic ovary syndrome $(PCOS) and other androgen excess-related conditions: can changes in dietary intake make a dif#ference?,nan,nan,nan,nan,23,0,1/8/01,63-71 ST  - Polycystic ovary syndrome (PCOS) and other androgen excess-related conditions: can changes in dietary intake make a difference?-,{A. SenguptaD. DA  - Feb DO  - 23/1/63 [pii] DP  - Nlm ET  - 2008/01/22 KarsiesG. U. Liepa}
894,8529,Maternal use of folic acid supplements during pregnancy and childhood respi$ratory health and atopy.,eng,The European respiratory j%our$nal,Eur. Respir. J.,nan,39,6,nan,1468-74,{Gerard H KoppelmanJohan C de JongsteLiset E M ElstgeestHenri_tte A SmitUlrike GehringAnnemien Haveman-NiesMarjan KerkhofMarga B M BekkersAlet H WijgaSalome Scholtens}
895,198813,Shedding health risks with bariatric weight loss surgery,nan,nan,nan,nan,39,0,nan,34-41 ST  - Shedding health risks with bariatric weight loss surgery-,{S. G. DB  - c8h DO  - 10.1097/01.NURSE.0000343454.35505.5a DP  - EBSCOhost Camden}
896,535901,Historical misrepresentation in science: the case of fetal alcohol syndrome,e??ng,Sci Eng# Ethics,nan,1353-3452 (Print)     1353-3452,4,4,1/1/98,427-35,{S. N. PenningtonI. A. Shibley}
897,,nan,nan,British journal of clinical pharmacology,Br J Clin Pharmacol,nan,,5,1/1/95,471-6,{G VillaA ZoppiG D MalamaniG MarasiA VanasiaR Fogari}
898,162189,Significantly higher adrenocorticotropin-stimulated cortisol and 17-hydroxyprogesterone levels in 337 consecutive premenopausal caucasian hirsute patients compared with healthy controls,nan,nan,nan,nan,367.1725704620688,0,1/5/01,1347-53 ST  - Significantly higher adrenocorticotropin-stimulated cortisol and 17-hydroxyprogesterone levels in 337 consecutive premenopausal caucasian hirsute patients compared with healthy controls-,{C. HagenK. BrusgaardM. DA  - Mar DO  - jc.2004-1214 [pii] 10.1210/jc.2004-1214 [doi] DP  - Nlm ET  - 2004/12/16 AndersenA. P. HermannJ. HangaardD. Glintborg}
899,1350758.570530208,Too little but not too late: results of a literature review to improve routine immunization programs in developing countries,nan,nan,nan,nan,0,,nan,nan,{NULL}
900,197174,nan,eng,Clinical infectious diseases : an official publicati??on of the Infectious Diseases Society$ of America,nan,1537-6591,41,-3.836789415652353,nan,S50-5,
901,20488.099776820076,Phase II study to evaluate the safety and efficacy of the oral neurokinin-1 receptor antagonist casopitant (GW679769) administered with ondansetron for the prevention of postoperative and postdischarge nausea and vomiting in high-risk patients,nan,Anesthesiology,nan,22-Mar,113,1,1/10/01,nan,{De@@metrios J. KutsogiannisNeil K. SinglaFrances ChungStephen R. LaneJeremey LevinJoseph V.J. PergolizziBrenda??n JohnsonLinda BlackburnSonia K. Singla}
902,309274,nan,nan,nan,nan,nan,,,1/7/11,495-503,{Steven P. CohenGiselle McKnightKayode A. WilliamsJoshua StreamZahid H. BajwaJan J. KraemerRobert W. HurleyAnthony DragovichAnthony Sireci}
903,672671,Mediterranean diet and metabolic syndrome: an updated systematic review.,nan,Reviews in endocrine & metabolic disorders,Rev Endocr Metab Disord,nan,14,3,1/13/09,?%?255-63,{Demosthenes B PanagiotakosKatherine EspositoChristina-Maria KastoriniDario Giugliano}
904,819735,Immunotherapy for autoimmune autonomic ganglionopathy,English,nan,Auton.Neurosc.Basic Clin.,15??#66-0702,146,,1/9/01,22-25,{S. VerninoP.A. LowP. SandroniK. KimpinskiV. Iodice}
905,21599,Challenges in deactivating a total artificial heart for a patient with capacity.,nan,Chest,@@Chest,1931-3543,145,3,1/14/0??3,625-31,
906,980682,Readmissions afte%r hospital discharge with acute exacerbation of COPD: are we missing# something?,nan,Hospital practice (1995),nan,nan,42,2,1/14/01,58-69,{W. SexauerM. S. KavuruU. VaidK. Gaurav}
907,547657,Read with Me! Examining the Effects of a Community Volunteer Reading Program on Preschoolers' Literacy Skills,nan,ProQuest LLC,nan,978-1-2673-2110-7,0,,1/12/??01,nan,{Cynthia J. Carson}
908,682676,Efficacy of continuation/maintenance electroconvulsive therapy for the prevention of recurrence of a major depressive episode in adults with unipolar depression: a systematic review.,eng,nan,J EC$#T,nan,,,1/14/09,195-202,{How LeeGreta G CummingsDaniel ScottE Denise Brown}
909,820238,Autonomic activity pain and perceived health in patients on sick leave due to stress-related illnesses,English,nan,Integr. Physiol. Behav. Sci.,10$53881X ??(ISSN),40,1,1$/??5/01,nan,{M. HeidenE. LyskovM. Barnekow-BergkvistM. Nakata}
910,82540,Body mass i@@ndex and socioeconomic status measured in adolescence country of origin and the incidence of gastroesophageal adenocarcinoma in a cohort of 1 million men.,eng,Can??#cer,Cancer,1097-0142,119,122.5340842934888,1/13/12,4086-93,{Estela DerazneJeremy D KarkYaron NivLital Keinan-BokerAri ShamissIrena LiphshitzArnon AfekDorit TzurMoshe FurmanZohar Levi}
911,776189,Galphai generates multiple Pins activation states to link cortical polarity and spindle orientation in Drosophila# neuroblasts,Englis##h,nan,Proc.Natl.Acad.Sci.U.S.A.,0027-8424,104,36,1/7/01,14306-14311,{R. W. NipperC. Q. DoeK. E. PrehodaK. H. SillerN. R. Smith}
912,,Exposure to second-hand smoke and the risk of tuberculosis in children and adults: a systematic review and meta-analysis of 18 observational studies.,eng,PLoS medicine,nan,nan,12,24.182935622170454,1/15/06,e1001835; discussion e1001835-e1001835; discussion e1001835,{Mehak BhatiaShaun K MorrisPrabhat JhaWilson SuraweeraJayadeep PatraCyril PatraPrakash C Gupta}
913,228622,Disordered eating acculturation and treatment-seeking in a community sample of Hispanic Asian Black and White women,English,Psychology of Women Quarterly,nan,0361-6843 Print 1471-6402 Electronic,24,3,1/1/00,244-233,
914,514759,Semi-automated scoring of pulmonary emphysema from X-ray CT: trainee reproducibility and accuracy.,eng,European journal of radiology,Eur J Radiol,1872-7727,,11,1/13/11,e734-41,{Roya Etemad-RezaiAmir M OwrangiNabil HussainJack Chiu@@Andrew LuB@@randon EntwistleGrace Parraga}
915,,The choice of whether to participate in a phase I clinical trial: increasing the awareness of patients with cancer. An exploratory study.,eng,Psycho-oncology,nan,1099-1611,23,3,1/@@14/03,32@@2-9,{G SpitaleriL AdamoliF VecchioF de BraudC CataniaA DelmonteF ToffalorioT De PasC NoberascoD RadiceA Goldhirsch}
916,164517,nan,nan,Bioelectromagnetics,Bioelectromagnetics,1521-186X,23,3,1/2/01,177-88,{T. DovanR. R. NeutraD.?? A. SavitzR$. I. Kavet}
917,973603,Health services research methods: a guide to best practice,nan,nan,nan,nan,0,0,1/1/98,nan,{N Black  Brazier J. & Fitzpatrick R.}
